Heart_Rate,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Event_Label,Timestamp,Athlete_ID
107,-2.0929024839764745,1.8618188240008244,1.55927222423274,-5.606830499616365,13.597480006059442,-158.56411031910136,Sprint_Mid,2025-05-11 12:15:01.317747,A001
169,1.2997895385924654,-0.44416180668051997,-1.8589311868560447,-100.26369899274873,-20.50559691983588,96.56016168113337,Accel,2025-05-11 12:15:01.417747,A001
176,-0.07460782032645152,-0.7129499942089197,1.3132678823648103,138.19540031491744,-178.12349334830702,156.1019469229322,Accel,2025-05-11 12:15:01.517747,A001
102,2.517151677114869,-1.2413287251992364,-1.0630056633811862,-156.26128029865671,41.417081484945925,125.727251147402,Start_Run,2025-05-11 12:15:01.617747,A001
96,2.2208580333104226,2.3545570652162358,0.8624427502634795,9.176122875354281,-60.69848842925417,172.80014961575932,Accel,2025-05-11 12:15:01.717747,A001
101,1.2944642340028034,0.1307329028240649,0.12359890081788638,-153.46446527799225,4.39001163345813,116.18785117421771,Jump_Takeoff,2025-05-11 12:15:01.817747,A001
121,-2.3599056151095894,0.786991264194425,0.4100835047894815,140.51249674133106,90.44785086655372,167.49427289951274,Sprint_Mid,2025-05-11 12:15:01.917747,A001
146,-2.9980190444431414,-0.16641923522870794,-2.824237769967776,170.83171931845482,-100.05653716509889,-9.840697428655915,Sprint_Mid,2025-05-11 12:15:02.017747,A001
126,1.773271658512134,-1.0529713162799428,2.141813011973799,38.99353176835723,62.50800774184589,-74.9974501403292,Stop,2025-05-11 12:15:02.117747,A001
125,-0.5260945315012506,-1.5858680164523928,1.9950730111607555,43.9504220903836,-166.52448811689476,115.17012697632782,Sprint_Mid,2025-05-11 12:15:02.217747,A001
145,1.1782550992233949,-2.337341238353093,-0.3531070497191888,111.24667521601106,1.9207155517716217,72.97165181420348,Sprint_Mid,2025-05-11 12:15:02.317747,A001
117,-2.019192371362337,-1.4656060393587036,-1.5157450828035586,165.62411394466932,-155.68985259868418,-25.64585722673857,Sprint_Mid,2025-05-11 12:15:02.417747,A001
179,1.5018746302783184,0.2881984333295575,-0.7087694865929972,111.55550941388498,30.40917539206069,-39.39764312626858,Jump_Takeoff,2025-05-11 12:15:02.517747,A001
113,-2.0998838292608273,0.37208792725814455,-2.0540364296799596,85.06980575312787,-166.5962622302625,-86.58431163436252,Sprint_Mid,2025-05-11 12:15:02.617747,A001
162,-2.0897603069766095,0.4017028538328611,1.5865971742211524,92.73017977886065,9.227489255821439,44.9062055663249,Accel,2025-05-11 12:15:02.717747,A001
80,-2.692921585990743,1.3500409466838725,-2.8600660106239495,-117.16002167149259,175.5308669538868,-50.0814315020495,Jump_Takeoff,2025-05-11 12:15:02.817747,A001
171,-0.8242982904872278,-2.2333022725569407,-2.27134430562975,-78.64738556151804,-160.7848220961861,67.8643878274427,Landing,2025-05-11 12:15:02.917747,A001
178,2.609008813051412,-1.4595354753926526,0.6674962370023603,-63.100717839668704,-101.90405513432898,-149.4286779516429,Start_Run,2025-05-11 12:15:03.017747,A001
127,2.253339926097638,2.255603552671949,-1.9435977837740543,-84.63341034078476,-152.49840595368994,100.2486023694666,Accel,2025-05-11 12:15:03.117747,A001
121,-0.8234690327929406,-2.249935079460938,-2.135877851689803,140.70874122277655,175.68289542526549,-75.9823737941819,Jump_Takeoff,2025-05-11 12:15:03.217747,A001
108,-0.10672630946274353,1.2571683814595875,0.6744174486178323,162.39894554974052,114.4000382297861,132.82997942304075,Accel,2025-05-11 12:15:03.317747,A001
90,-1.0363488400112997,1.2104160627634748,-0.36568176029162913,-76.40847339756316,-125.1825531579729,10.034714840242458,Stop,2025-05-11 12:15:03.417747,A001
123,0.4127140959250495,-2.300709819398676,0.4199239172324587,-119.37092155014923,58.93709956252883,-25.421761200407985,Sprint_Mid,2025-05-11 12:15:03.517747,A001
111,1.6695944687626723,1.3462923090998018,1.2044225960058137,21.77569421211672,-157.99911259379604,55.97626447188037,Start_Run,2025-05-11 12:15:03.617747,A001
115,1.952486625442864,2.3034108897606513,2.6223278013946523,-57.263083086889566,-73.05229519326983,-95.73750267405303,Start_Run,2025-05-11 12:15:03.717747,A001
139,1.8609224116601881,-2.91548152702278,2.436645599171243,-98.40697242009468,74.13571409978286,19.106318652197587,Jump_Takeoff,2025-05-11 12:15:03.817747,A001
133,1.307527940356315,-1.7569111686333618,-2.0458492154014407,54.688538423862695,-75.39147759432159,170.6220747567939,Landing,2025-05-11 12:15:03.917747,A001
137,-1.765774230140581,-0.13856744680634936,-0.41067426028135623,50.72099934139453,160.0952582971484,-139.5343039399384,Start_Run,2025-05-11 12:15:04.017747,A001
113,-1.8455337726771641,2.364645590387685,2.787481114809917,-7.667394519473959,-142.55629281786935,102.70608002016235,Accel,2025-05-11 12:15:04.117747,A001
88,-2.0523510863779117,0.21310691032145002,2.798000602833862,-123.63070457557302,-112.92853769911791,153.6538874142234,Stop,2025-05-11 12:15:04.217747,A001
91,0.5070362158998849,-0.3621460768509208,-1.1868538384316887,-155.81332925139552,-89.02517050471504,-108.77232611604082,Accel,2025-05-11 12:15:04.317747,A001
147,0.6100201305815629,0.6514303458360988,-0.6709139937259252,-28.35729587322143,120.3258346706304,-8.556187133821538,Sprint_Mid,2025-05-11 12:15:04.417747,A001
106,-0.489396239536231,1.808659612368685,0.232201116548314,-71.94244447944781,-83.81357381855322,-101.65895119842278,Stop,2025-05-11 12:15:04.517747,A001
92,2.9839236698386227,-1.3069281261046013,0.4522203889543013,-17.741525208426935,22.97429300706156,-123.31693541165521,Jump_Takeoff,2025-05-11 12:15:04.617747,A001
165,-0.2280099432363092,-2.789572323128805,1.75030728938117,138.1535995803776,66.97429154929023,-83.52179115710064,Landing,2025-05-11 12:15:04.717747,A001
177,2.4572314194803315,1.0260748490692198,0.8741119510454443,21.384761723366694,-163.52051780565878,155.4920768468113,Stop,2025-05-11 12:15:04.817747,A001
175,2.964371900298662,0.22413842863732203,1.2606653514372788,-159.76455916816002,47.425023656427925,95.2738601725286,Stop,2025-05-11 12:15:04.917747,A001
86,-1.387949724810602,-2.272638783958623,0.35299390532890484,-116.45955989349996,39.7302369558864,-85.13228070585649,Jump_Takeoff,2025-05-11 12:15:05.017747,A001
114,1.1357044905057885,-0.9713344755832072,2.8065259402387293,-143.45861101072722,-0.8111458957046409,-25.902794900853138,Stop,2025-05-11 12:15:05.117747,A001
153,0.873203945280892,-2.213665539469995,1.2999745088021815,173.01316456972341,109.64113720870682,129.60603104743632,Sprint_Mid,2025-05-11 12:15:05.217747,A001
149,0.44883134923368395,-1.9227644868024434,-0.4041130522313736,-56.69153734796549,163.10675599994255,-92.764716706539,Sprint_Mid,2025-05-11 12:15:05.317747,A001
105,-2.498506667997866,1.9357495660713608,-2.0882248447307092,-166.27261892706983,79.01620209338711,-79.10449193720581,Landing,2025-05-11 12:15:05.417747,A001
149,-1.2512623717597764,-2.0113631885286845,1.2377328842340436,50.024038872369374,136.42160493434233,166.29291281377823,Start_Run,2025-05-11 12:15:05.517747,A001
97,0.6261688497672284,-1.1833584458598454,-1.7978381759792983,15.325273226904415,-21.521169730439283,-39.55924316378406,Stop,2025-05-11 12:15:05.617747,A001
96,2.117598370783327,-1.095199538204668,0.5892113747631531,-39.637884883320055,-35.16254756688198,83.68721250388256,Stop,2025-05-11 12:15:05.717747,A001
161,-2.6901492166634604,2.9774525917021233,1.4193432178190672,-148.51794365900867,-172.71022327556685,78.94360805482086,Landing,2025-05-11 12:15:05.817747,A001
152,0.7999627941904981,1.1311464126471886,0.9505532651826911,37.18572517751923,-31.097934234217917,-45.61020803382826,Accel,2025-05-11 12:15:05.917747,A001
143,0.4813877223597358,1.0919846836844016,-0.9751518297799615,-42.650029922287956,84.47561922710298,153.9975954264549,Accel,2025-05-11 12:15:06.017747,A001
92,-1.37017921552742,1.45473160616912,-2.503609156073969,8.413973089549586,138.22888660102717,18.61534229366646,Accel,2025-05-11 12:15:06.117747,A001
173,-1.2500808876318061,1.7491957120013515,1.8486620796860604,-13.036515928072902,-114.9081713864513,52.83898598949571,Sprint_Mid,2025-05-11 12:15:06.217747,A001
128,2.875398499783466,1.7719521240491272,1.245220989761977,-131.20384189985467,114.14893947900953,84.95797226353312,Landing,2025-05-11 12:15:06.317747,A001
175,2.0688340022160023,-1.448287372137143,-1.0461313383006439,-94.95109162255872,147.01771705365502,0.9537604640215989,Landing,2025-05-11 12:15:06.417747,A001
177,-1.120052602195051,1.209118662670889,-0.6724167740707676,-179.9368142911476,-121.46179237654194,137.7425790785428,Landing,2025-05-11 12:15:06.517747,A001
102,-1.2388322749923022,-2.1039092980831597,-0.7885398369711742,-30.52884990891269,46.326360032857735,149.23035490927094,Accel,2025-05-11 12:15:06.617747,A001
141,-1.1219446848186403,0.033275627808984964,0.9008504078817845,-64.08608857771537,-165.20424647291347,-1.5608223731091186,Landing,2025-05-11 12:15:06.717747,A001
115,1.7801018764381586,-1.8479413408584329,-1.2745695066484297,173.8218772869978,-45.52252050913043,102.14004867620122,Jump_Takeoff,2025-05-11 12:15:06.817747,A001
122,-2.9610714973168415,1.2410661445745905,2.6248031268824663,-112.70327578499649,49.29968715367639,88.72551331983993,Sprint_Mid,2025-05-11 12:15:06.917747,A001
84,0.8811613441033299,2.821762396492514,-0.9319611539247132,-54.02572784229325,15.484503605164406,-41.93932279827345,Sprint_Mid,2025-05-11 12:15:07.017747,A001
165,-2.931012165616213,0.7268067040316923,-0.5632571542125371,-66.68766257012311,174.7808249892608,-12.18883119828655,Jump_Takeoff,2025-05-11 12:15:07.117747,A001
124,-2.903781599816125,0.3746936476285123,-2.2574360034959335,-151.18512332708139,91.97966473084341,-176.57776712948197,Landing,2025-05-11 12:15:07.217747,A001
160,-0.3961238928770112,-1.1339831210814528,2.496292057245861,-33.55117969162288,-82.92676980973981,-144.84201234837104,Sprint_Mid,2025-05-11 12:15:07.317747,A001
150,1.950548764787059,-2.800213298608968,-0.8481264095908516,89.9555236552655,160.69746509569939,-43.98541781583418,Landing,2025-05-11 12:15:07.417747,A001
154,-1.473842767161709,-0.40807444544905636,-2.659709170306647,31.713404945024593,92.26617258974176,-31.207477895600306,Jump_Takeoff,2025-05-11 12:15:07.517747,A001
141,-1.763578485476263,-0.7066157518949718,-2.8490752210613213,94.87430463289911,149.45084505179523,-94.38456698046292,Landing,2025-05-11 12:15:07.617747,A001
142,-2.560610974336597,0.5992078389302828,0.15899116396944812,5.843915256898498,134.3373434578175,-106.00615054962486,Landing,2025-05-11 12:15:07.717747,A001
91,-1.5286825296757443,-0.8772240871865691,0.8314364262337941,32.31195040415707,-130.76107627631995,124.181810483797,Start_Run,2025-05-11 12:15:07.817747,A001
85,-1.9644852357043674,-0.5216739122796117,-0.10514733349300487,-14.674539108927263,170.61867600004143,-163.6184743954934,Jump_Takeoff,2025-05-11 12:15:07.917747,A001
137,-0.6844714172808581,1.2055738178965916,-2.9407002733472316,-58.28777221305941,-71.0475436109488,132.51531394225668,Jump_Takeoff,2025-05-11 12:15:08.017747,A001
156,-1.804548728492291,-0.02258895678029349,2.40166216276615,-63.952166373776535,54.725261522087266,74.93460758661641,Start_Run,2025-05-11 12:15:08.117747,A001
90,-0.7604702459011472,0.03469980072029699,0.9026295825995199,164.25777629076742,95.34146295699082,-34.10755899404123,Jump_Takeoff,2025-05-11 12:15:08.217747,A001
94,1.0196950860184808,-1.4532140270152445,-1.529418494828183,77.2999926513935,7.702105054656641,65.97957975206032,Accel,2025-05-11 12:15:08.317747,A001
146,-2.616252619085163,0.22322091954649848,2.0753978757691502,-33.61137997570111,101.90428925724586,121.10256262223845,Landing,2025-05-11 12:15:08.417747,A001
124,-1.440501156853658,-1.1962766408661476,0.9669256183145576,70.4106627492759,73.47588638308201,65.77146171930124,Jump_Takeoff,2025-05-11 12:15:08.517747,A001
116,-0.6308779535779299,-1.4710942581337114,-2.058997800621822,69.32785658288603,-146.45203704996737,157.60522324324137,Start_Run,2025-05-11 12:15:08.617747,A001
139,-0.31499836485807275,-2.0158695322274203,-0.9233758266893792,115.19273090967727,-41.742942207291236,39.55353057228808,Start_Run,2025-05-11 12:15:08.717747,A001
143,1.7093483679831012,-2.551220112018364,2.9311480039555295,62.92671465656014,91.24189568715798,-91.51061173996825,Landing,2025-05-11 12:15:08.817747,A001
146,-2.101646615122858,1.6959775613766483,0.5286603198777478,-42.927015341453995,-60.1556953727232,128.07288158419084,Accel,2025-05-11 12:15:08.917747,A001
151,-0.11103792870363449,-1.9842827383632633,1.3766639299592986,-94.47629638194545,-56.70987975510161,24.27813045521026,Jump_Takeoff,2025-05-11 12:15:09.017747,A001
173,1.6110006441766673,-1.9877938263585375,-2.9017385611291298,123.58896307343667,28.17138432121871,140.99977279287305,Jump_Takeoff,2025-05-11 12:15:09.117747,A001
85,-0.7654578229499576,1.7394702013368306,-2.7640830739891604,-24.563686248519133,-42.387870723694334,53.12825669046924,Start_Run,2025-05-11 12:15:09.217747,A001
93,0.06225243977317296,2.9212610816503233,-1.1865036305208152,-168.88747228471402,-120.36125970849142,-37.75504148115576,Stop,2025-05-11 12:15:09.317747,A001
174,0.48387480215970236,2.7216202065047668,0.9029000999681251,62.32078883158354,-115.58573583809908,-2.6605156129823797,Landing,2025-05-11 12:15:09.417747,A001
95,-1.187706807063959,1.28373253945231,0.672282477946534,-26.214781532986166,-93.9507707506791,-47.15470823545965,Landing,2025-05-11 12:15:09.517747,A001
99,2.546966151181752,0.4341270721657464,-2.5821821041496364,19.03298166927766,27.26601569736502,-102.83764343652878,Accel,2025-05-11 12:15:09.617747,A001
126,-0.057537833179168274,2.23539911014778,0.28160911468926475,-6.9186895383191995,152.85635655181653,79.08825457632764,Accel,2025-05-11 12:15:09.717747,A001
92,-1.9337732328191157,1.7227371776366516,2.0151079270797254,16.268698472506742,19.60388203199014,47.49586662652001,Accel,2025-05-11 12:15:09.817747,A001
123,0.3190602368205391,2.6496062327242456,2.5268828255509987,138.2803034041504,-144.7218928693033,48.347067787318935,Stop,2025-05-11 12:15:09.917747,A001
114,-2.034267075259625,-0.5439422170263324,0.9694604434443508,48.13550763231993,-42.249184176394266,40.78310177992671,Start_Run,2025-05-11 12:15:10.017747,A001
165,-0.45509471965040094,-1.546915690963482,-1.035998245501021,174.72873951890608,-47.45951990780608,9.621005930564053,Jump_Takeoff,2025-05-11 12:15:10.117747,A001
121,-2.6722707810657704,-0.05373106936573624,-2.4515007053128937,-122.47719763911465,-42.10619384942575,-124.00556705982457,Jump_Takeoff,2025-05-11 12:15:10.217747,A001
116,2.5047639435584745,1.3540688009311097,-2.552320556055857,-34.95758002883795,-179.08070822349706,4.034427597227847,Accel,2025-05-11 12:15:10.317747,A001
177,-2.9984852730566276,1.5790463136584325,1.4810887277767089,3.500174003933182,145.05083036389937,147.04063404854458,Jump_Takeoff,2025-05-11 12:15:10.417747,A001
167,2.5196083906883695,-2.748371914184597,-0.6265073285034197,178.8533913855419,83.76190920024067,163.14755173409054,Jump_Takeoff,2025-05-11 12:15:10.517747,A001
